,Total Raised,First Funding Year,First Funding Month,First Funding Day,Service_0,Service_Blockchain Infrastructure,Service_Blockchain Service,Service_CeFi,Service_Chain,Service_DeFi,Service_GameFi,Service_Meme,Service_NFT,Service_Social,Service_Stablecoin,Funding Round_0,"Funding Round_""Seed",Funding Round_Angel,Funding Round_Extended Seed,Funding Round_Grant,Funding Round_OTC Purchase,Funding Round_Pre-Seed,Funding Round_Pre-Series A,Funding Round_Seed,Funding Round_Series A,Funding Round_Series B,Funding Round_Strategic,Funding Round_Undisclosed,Inverstors_and_desc
103,0.17750759878419453,0.9999999999999999,1.0,0.4,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,1.0,0.0,0,0.0,0.0,0 ZKasino is a decentralised betting platform built for Layer-2 ZK Rollups. ZKasino aims to be the most fair and transparent platform with the lowest house edge compared to all other betting platforms. Key feature:
104,0.0,0.9999999999999999,0.75,0.6333333333333333,0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,1.0,"Shorooq Partners, GameFi Ventures, Mapleblock Capital, Token Bay Capital Mantra DAO is a set of financial solutions built on compatible technologies and controlled by all users. All the elements in this system are fully integrated. With the help of its users, the creators were able to create a structure for Web 3.0 that is not dependent on one place and provides transparency. Their mission is to give people control over their wealth, so they can increase it and safely store their funds. "
105,0.00303951367781155,0.9999999999999999,0.75,0.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,1.0,"Hustle Fund, GFR Fund Bitbrand is a platform that provides blockchain-certified luxury digital products with tangible utility. Leveraging Web3 technologies, Bitbrand authenticates digital content, effectively manages scarcity (a vital aspect for luxury brands), and offers real utility to consumers in fashion, art, and luxury sectors"
106,0.00911854103343465,0.9999999999999999,0.75,0.6,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,1.0,0.0,0,0.0,0.0,"CoinFund, Merit Circle, Bryan Pellegrino, SNZ Holding Crypto Rogue Games is a Web3 game studio based in Sweden, known for its innovative blockchain action role-playing game ""Crystals of Naramunz"" (CoN). This hack-and-slash, loot-driven RPG is set in a post-apocalyptic steampunk universe and draws inspiration from popular titles such as Diablo and Path of Exile. Currently under development, CoN promises an immersive gaming experience that combines elements of action, adventure, and exploration within a richly detailed game world."
107,0.0,0.9999999999999999,0.75,0.6,0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,1.0,"Delphi Digital, DWF Labs, Arthur Hayes, Cozomo de Medici JUICE Finance is a pioneering Blast-based cross-margin DeFi DApp engineered to maximize revenue and point mining for users. By seamlessly integrating borrowing, leverage, and account abstraction, JUICE Finance optimizes returns within the Blast ecosystem."
108,0.364741641337386,0.9999999999999999,0.75,0.6,0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,1.0,0,0.0,0.0,"Pantera Capital, Jump Crypto, Lightspeed Venture Partners, CMT Digital Figure Markets seamlessly merges the liquidity of traditional finance with decentralized asset control, offering investors a diverse range of blockchain-native assets. These assets include cryptocurrencies, stocks, and alternative investments, providing users with access to a broad spectrum of investment opportunities."
109,0.0,0.9999999999999999,0.75,0.6,0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,1.0,"DWF Labs, Signum Capital, Rarestone Capital, Cogitent Ventures Flash Protocol introduces a decentralized protocol enabling users to issue assets known as Taproot Assets and Taproot NFTs directly on the Bitcoin blockchain. Leveraging FlashVM, a computational engine built atop Flash Chain, the protocol facilitates smart contract-like functionalities for Bitcoin."
110,0.0,0.9999999999999999,0.75,0.6,0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,1.0,0.0,"0 Entangle is the omnichain inteoperability protocol, seamlessly connecting any web3 ecosystem and allowing smart contracts to access any on-chain and off-chain data on demand. Entangle provides builders & dApps authenticated, customizable and interoperable data secured on the blockchain with full security configurability."
111,0.0,0.9999999999999999,0.75,0.5333333333333333,0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,1.0,"0 Pac Finance is a DeFi hub on the Blast network, focusing on non-custodial and permissionless financial services, including lending, swapping, and staking. It leverages the Blast network's innovative features like Native Yield and zero gas fees to enhance user experiences, making blockchain interactions more accessible, economical, and profitable. Pac Finance has open-source framework, and seamless integration with the Ethereum blockchain, which enables the development of third-party services and applications for enriched protocol interactions."
112,0.10030395136778116,0.9999999999999999,0.75,0.5,0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,1.0,"R3, DWF Labs, KuCoin Labs, Republic Ten is an EVM-based encrypted Layer 2 for Ethereum. It's like Arbitrum and Optimism, except it also uses Secure Enclave technology to also allow for encrypted data and state on the platform."
